NAME_2,NAME_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long
Way Kanan,rebangtangkas,54.656,80.232,29.15,220.437,Unknown,0.711,1.195,33.485,2023,3,1,-4.661,104.3602
Sragen,sukodono,46.435,87.377,30.78,104.369,Unknown,0.648,0.407,41.147,2024,3,1,-7.3251,110.9753
Gorontalo,limbotobarat,42.775,80.192,30.04,108.143,Unknown,0.686,2.434,35.722,2022,10,1,0.6591,122.927
jakarta timur,jatinegara,9.078,26.121,35.94,18.159,Built-up,0.273,0.126,36.884,2024,5,0,-6.2273,106.8774
Garut,banjarwangi,37.905,112.807,22.39,1093.673,Tree Cover,0.821,6.612,29.927,2022,7,1,-7.4056,107.8825
bekasi,tambunselatan,31.972,50.883,37.18,20.065,Built-up,0.393,0.152,37.893,2020,4,0,-6.2571,107.0543
Halmahera Timur,wasiletimur,48.654,88.067,27.08,389.561,Unknown,0.797,4.184,28.18,2022,4,1,1.2364,128.2825
Sukabumi,curugkembar,82.381,157.955,27.79,413.832,Tree Cover,0.613,2.954,38.949,2024,12,1,-7.1958,106.9468
jakarta utara,pademangan,19.022,45.428,38.53,3.198,Built-up,0.233,0.104,37.655,2020,11,0,-6.1301,106.8381
tangerang selatan,pamulang,46.613,141.774,38.57,59.039,Built-up,0.351,0.233,39.43,2022,9,0,-6.3395,106.7391
kota tangerang,ciledug,13.821,29.535,36.33,21.279,Built-up,0.321,0.132,34.618,2020,7,0,-6.2386,106.7059
Pandeglang,sukaresmi,80.058,159.534,28.08,9.522,Unknown,0.679,0.188,38.14,2022,12,1,-6.501,105.8383
Kota Bima,rasanaebarat,60.138,98.289,28.7,39.215,Tree Cover,0.384,2.802,34.877,2024,12,1,-8.4679,118.721
tangerang,cisauk,59.537,151.173,35.0,51.37,Tree cover,0.597,0.313,38.532,2021,10,0,-6.3391,106.6302
tangerang,cikupa,3.156,3.853,37.23,25.2,Built-up,0.358,0.147,25.558,2023,9,0,-6.218,106.5159
bogor,parungpanjang,12.279,22.492,36.73,65.388,Tree cover,0.465,0.569,28.416,2023,10,0,-6.3768,106.5551
kota bekasi,bekasiselatan,34.964,55.739,36.38,22.99,Built-up,0.276,0.103,39.95,2020,4,0,-6.2582,106.9778
Pandeglang,sobang,63.095,123.175,28.84,45.873,Unknown,0.566,0.565,38.366,2020,1,1,-6.6058,105.7804
Aceh Timur,sungairaya,47.013,71.752,29.63,23.757,Unknown,0.668,0.435,36.939,2022,2,1,4.6661,97.8862
bekasi,sukatani,23.041,40.483,31.41,9.292,Cropland,0.627,0.08,37.815,2020,4,0,-6.1918,107.1559
jakarta selatan,jagakarsa,79.015,117.655,40.31,57.304,Built-up,0.315,0.27,41.19,2022,11,1,-6.334,106.8224
jakarta timur,pasarrebo,38.096,79.856,38.52,48.623,Built-up,0.336,0.252,41.585,2021,12,0,-6.3264,106.8573
Kutai Timur,kaubun,41.297,90.71,27.46,93.051,Tree Cover,0.747,1.203,38.019,2023,5,1,1.033,117.7442
bogor,sukaraja,84.409,137.303,17.13,276.337,Tree cover,0.425,1.706,39.386,2021,2,0,-6.5792,106.8408
Bandung,kertasari,48.001,75.18,22.39,1763.098,Tree Cover,0.744,5.858,32.117,2024,1,1,-7.2412,107.6791
jakarta pusat,senen,72.035,123.383,39.51,10.007,Built-up,0.193,0.092,37.605,2020,1,0,-6.1842,106.8459
jakarta selatan,setiabudi,26.096,46.482,38.87,17.99,Built-up,0.322,0.133,38.017,2021,3,0,-6.2196,106.83
bekasi,sukawangi,19.259,56.209,31.34,3.12,Cropland,0.48,0.044,35.215,2022,7,0,-6.1187,107.091
tangerang selatan,serpongutara,26.607,50.283,35.43,26.59,Built-up,0.392,0.18,36.406,2022,8,0,-6.2536,106.663
bogor,nanggung,84.66,196.053,26.23,848.241,Tree cover,0.731,5.957,33.999,2020,9,1,-6.6725,106.5377
Kota Solok,tanjungharapan,51.167,60.983,30.28,468.032,Tree Cover,0.503,2.38,31.784,2021,1,1,-0.7626,100.6609
Karawang,tirtamulya,71.811,141.59,32.75,19.189,Unknown,0.44,0.123,42.334,2020,2,1,-6.3408,107.4625
bekasi,muaragembong,81.808,133.112,27.71,1.597,Permanent water bodies,0.121,0.046,39.622,2021,2,1,-6.0033,107.0499
Aceh Timur,peudawa,61.373,100.005,28.45,17.511,Unknown,0.556,0.399,38.692857142857136,2023,12,1,4.885,97.8189
Asahan,setiajanji,25.435,54.19,31.81,56.632,Tree Cover,0.775,0.375,34.542,2020,4,1,2.9372,99.4891
Ponorogo,jambon,46.351,62.115,29.59,258.156,Unknown,0.723,4.069,38.58,2021,3,1,-7.9273,111.3696
depok,cipayung,21.258,62.613,34.34,106.638,Built-up,0.425,0.3,36.255,2024,8,0,-6.3253,106.9036
Pandeglang,sukaresmi,99.589,151.024,25.140000000000004,9.522,Unknown,0.32,0.188,38.593,2020,12,1,-6.501,105.8383
kota bekasi,pondokmelati,71.761,133.206,37.82,38.409,Built-up,0.257,0.242,41.65,2020,2,0,-6.3095,106.9282
jakarta selatan,pasarminggu,1.792,2.417,38.55,35.89,Built-up,0.334,0.23,30.254,2023,9,0,-6.2908,106.8293
Kuningan,ciwaru,63.005,108.177,27.18,309.668,Unknown,0.814,4.745,38.176,2024,3,1,-7.0865,108.6318
Grobogan,brati,82.539,151.452,28.21,81.973,Unknown,0.595,1.559,41.533,2021,1,1,-7.0229,110.8907
tangerang,kresek,41.655,104.819,31.76,11.706,Cropland,0.52,0.093,36.172,2022,9,0,-6.1444,106.4044
bogor,cisarua,25.954,55.097,23.41,1216.752,Tree cover,0.748,7.714,35.945,2024,6,0,-6.6985,106.9552
bekasi,tambunutara,0.822,1.003,37.6,8.214,Built-up,0.412,0.091,18.474,2023,9,0,-6.1927,107.0611
jakarta utara,penjaringan,39.42,101.428,37.21,3.083,Built-up,0.22,0.074,37.269,2023,1,0,-6.115,106.7639
Ngawi,kwadungan,39.34,82.806,31.67,53.035,Unknown,0.536,0.073,41.042,2024,3,1,-7.513,111.5109
Lamandau,sematujaya,81.39,116.835,25.57,40.162,Tree Cover,0.582,0.544,33.973,2022,9,1,-2.2354,111.5563
Rembang,kaliori,44.725,100.577,33.39,13.392,Unknown,0.394,0.218,36.044,2022,10,1,-6.7223,111.2777
Ketapang,tumbangtiti,102.023,178.545,27.23,121.57,Tree Cover,0.558,2.453,29.799,2022,10,1,-1.8209,110.6715
Kampar,kamparkiri,60.628,102.729,29.0,96.188,Tree Cover,0.702,1.446,38.945,2024,11,1,-0.0083,101.1168
kota bekasi,bekasitimur,10.934,42.653,38.5,19.269,Built-up,0.288,0.113,27.685,2020,8,0,-6.2421,107.0191
Simeulue,teupahbarat,83.498,131.82,27.99,140.595,Tree Cover,0.555,3.057,38.339,2022,12,1,2.4857,96.2329
bogor,parungpanjang,92.095,158.191,34.56,65.388,Tree cover,0.577,0.569,41.48,2022,11,0,-6.3768,106.5551
tangerang selatan,pondokaren,32.27,69.673,37.57,28.61,Built-up,0.346,0.18,41.417,2022,12,1,-6.2664,106.7114
bogor,tenjo,33.245,75.755,30.56,60.385,Tree cover,0.639,0.368,37.812,2023,1,0,-6.3723,106.4794
Malang,bantur,39.986,65.525,30.58,270.034,Tree Cover,0.531,1.718,25.847,2024,11,1,-8.3141,112.5523
Bima,bolo,26.147,103.458,32.41,70.277,Unknown,0.536,2.006,30.113,2021,4,1,-8.504,118.6272
Bireuen,makmur,33.902,60.314,29.6,60.334,Tree Cover,0.596,0.618,41.27,2022,11,1,5.1425,96.8539
Tasikmalaya,sodonghilir,13.046,32.94,23.49,565.152,Tree Cover,0.806,4.333,25.667,2023,7,1,-7.493,108.0539
bogor,tamansari,63.505,98.15,34.04,715.585,Tree cover,0.297,6.987,37.967,2020,12,0,-6.6564,106.7458
Kepulauan Mentawai,siporaselatan,51.715,107.201,26.76,73.394,Tree Cover,0.603,1.779,38.953,2020,1,1,-2.244,99.7179
bogor,cileungsi,31.984,86.367,33.28,69.866,Tree cover,0.574,0.251,37.345,2022,7,0,-6.4094,106.9962
Murung Raya,laungtuhup,55.684,100.916,26.6,146.664,Unknown,0.725,1.797,37.21,2021,8,1,-0.3953,114.7286
Pekalongan,karanganyar,81.636,140.332,29.04,187.513,Tree Cover,0.671,2.999,42.265,2020,1,1,-7.0491,109.6272
kota bogor,bogorselatan,77.586,198.208,32.17,368.391,Tree cover,0.564,1.807,31.504,2024,9,0,-6.6447,106.8135
jakarta barat,tamansari,64.842,129.189,34.99,6.894,Tree cover,0.13,0.061,37.368,2022,1,0,-6.1481,106.8184
jakarta selatan,pasarminggu,77.539,119.762,36.65,35.89,Built-up,0.202,0.23,41.613,2021,2,1,-6.2908,106.8293
kota bogor,bogortimur,110.875,281.509,37.85,322.856,Built-up,0.46,1.429,36.575,2021,10,0,-6.6207,106.8264
Pulang Pisau,kahayantengah,54.474,84.263,26.11,32.374,Tree Cover,0.583,0.193,34.95,2021,8,1,-2.0105,113.9779
tangerang selatan,ciputat,2.389,3.021,38.13,44.431,Built-up,0.326,0.212,23.161,2023,9,0,-6.3082,106.7277
Kapuas,kapuashulu,50.848,114.942,26.26,144.502,Tree Cover,0.725,1.451,37.294,2021,5,1,-0.8167,113.8842
kota bogor,bogorutara,118.013,315.565,36.74,209.387,Built-up,0.442,0.831,36.596,2022,9,0,-6.5708,106.8196
bogor,tanjungsari,58.528,97.864,29.2,362.528,Tree cover,0.801,5.549,38.002,2022,5,0,-6.6115,107.1406
tangerang,pagedangan,50.717,78.587,27.05,39.721,Tree cover,0.316,0.198,40.416,2024,12,0,-6.2973,106.6175
jakarta timur,durensawit,32.804,64.403,39.24,16.888,Built-up,0.244,0.139,38.425,2021,11,0,-6.2325,106.9206
kota bekasi,bantargebang,23.791,66.148,36.58,46.555,Built-up,0.442,0.262,32.268,2024,9,0,-6.3385,106.9912
tangerang selatan,setu,59.698,115.548,37.56,54.164,Tree cover,0.224,0.359,41.237,2023,2,0,-6.3462,106.6764
depok,bojongsari,69.252,164.085,36.61,87.016,Built-up,0.481,0.265,38.597,2021,10,0,-6.3943,106.7378
kota bekasi,pondokgede,15.744,43.835,37.61,24.987,Built-up,0.314,0.142,35.845,2024,9,0,-6.2691,106.9299
bogor,leuwiliang,24.182,69.77,26.11,556.464,Tree cover,0.782,3.837,34.501,2024,7,0,-6.6402,106.6099
bogor,tamansari,37.755,160.835,28.59,715.585,Tree cover,0.675,6.987,32.411,2020,8,0,-6.6564,106.7458
tangerang,kronjo,18.6,24.64,30.58,4.048,Cropland,0.503,0.069,37.732,2022,6,0,-6.0703,106.4282
Pulang Pisau,sebangaukuala,76.69,132.511,28.82,17.389,Unknown,0.726,0.125,32.754,2021,2,1,-2.8351,113.8377
Bantaeng,bantaeng,41.255,63.552,28.11,314.284,Tree Cover,0.741,5.026,28.042,2021,7,1,-5.5051,119.969
tangerang,curug,34.685,86.503,35.83,30.753,Built-up,0.391,0.142,36.721,2021,9,0,-6.2426,106.5661
Buleleng,tejakula,72.255,123.381,21.52,380.221,Tree Cover,0.664,8.905,30.85,2021,2,1,-8.1425,115.3374
tangerang selatan,ciputattimur,62.818,112.94,36.83,41.355,Built-up,0.412,0.245,41.787,2024,4,0,-6.2988,106.7556
kota bekasi,pondokgede,29.803,54.548,38.86,24.987,Built-up,0.367,0.142,40.802,2022,4,1,-6.2691,106.9299
kota tangerang,cibodas,58.434,109.283,42.15,19.751,Built-up,0.25,0.128,38.259,2021,11,0,-6.2058,106.608
jakarta selatan,mampangprapatan,12.302,26.122,36.61,21.604,Built-up,0.312,0.146,36.894,2021,8,0,-6.2523,106.821
Solok,pantaicermin,43.791,104.313,22.62,1483.78,Tree Cover,0.603,9.471,35.41,2024,3,1,-1.2386,100.8822
Enrekang,enrekang,40.18,66.03,28.39,392.685,Unknown,0.728,7.647,37.693,2022,2,1,-3.5089,119.778
tangerang selatan,ciputat,46.697,80.589,34.95,44.431,Built-up,0.412,0.212,41.237,2020,4,0,-6.3082,106.7277
Tanah Bumbu,satui,63.623,167.017,26.81,56.152,Tree Cover,0.603,0.894,30.836,2024,6,1,-3.6613,115.4302
kota bekasi,jatiasih,53.695,106.241,38.61,39.466,Built-up,0.349,0.259,40.241,2023,11,0,-6.3072,106.9524
kota bekasi,bekasiselatan,28.126,60.902,39.53,22.99,Built-up,0.247,0.103,40.556,2021,12,0,-6.2582,106.9778
tangerang,pakuhaji,23.762,47.349,31.49,3.922,Cropland,0.441,0.061,36.637,2023,5,0,-6.0602,106.6063
Ogan Ilir,pemulutanbarat,55.712,104.716,29.39,6.023,Unknown,0.448,0.035,38.726,2024,3,1,-3.1762,104.7291
kota bekasi,mustikajaya,22.077,48.928,34.28,32.768,Built-up,0.5,0.179,35.973,2021,6,1,-6.3076,107.0166
Aceh Utara,matangkuli,21.978,42.172,33.62,12.256,Unknown,0.592,0.091,31.553,2021,4,1,5.0298,97.275
tangerang,legok,34.649,86.998,33.81,43.009,Tree cover,0.591,0.179,40.697,2021,4,0,-6.3048,106.565
depok,sawangan,59.33,100.264,37.59,91.287,Tree cover,0.369,0.296,40.588,2024,12,0,-6.4067,106.7641
jakarta utara,tanjungpriok,17.767,36.1,35.74,4.06,Built-up,0.194,0.101,36.954,2021,5,0,-6.1319,106.875
kota bekasi,jatiasih,38.364,83.594,37.12,39.466,Built-up,0.477,0.259,41.007,2020,5,0,-6.3072,106.9524
tangerang,kemiri,37.032,54.986,30.86,5.064,Cropland,0.567,0.09,38.992,2020,3,0,-6.0878,106.4638
jakarta pusat,cempakaputih,11.764,30.572,37.87,8.401,Built-up,0.244,0.095,35.176,2020,7,0,-6.1809,106.8681
tangerang,pagedangan,81.449,123.598,34.45,39.721,Tree cover,0.427,0.198,41.376,2024,11,0,-6.2973,106.6175
tangerang,panongan,39.871,84.162,35.39,36.953,Tree cover,0.514,0.192,33.318,2020,9,0,-6.2789,106.5262
bogor,gunungsindur,22.771,50.585,32.12,72.997,Tree cover,0.636,0.372,36.044,2020,7,0,-6.3871,106.6872
bekasi,cikarangbarat,19.532,64.792,34.86,29.644,Built-up,0.443,0.174,35.288,2023,5,0,-6.2973,107.0941
Madiun,madiun,77.225,144.178,33.02,72.044,Unknown,0.523,0.326,41.262,2020,12,1,-7.5917,111.5724
Bima,sape,37.171,84.111,28.84,227.449,Unknown,0.722,4.435,28.601,2020,2,1,-8.5222,119.0104
Murung Raya,permataintan,42.768,81.062,27.54,94.519,Tree Cover,0.711,0.755,37.663,2020,9,1,-0.7307,114.2626
bogor,tenjolaya,69.685,90.203,30.96,736.012,Tree cover,0.545,6.928,38.964,2024,2,0,-6.6537,106.708
jakarta utara,tanjungpriok,37.415,51.61,36.57,4.06,Built-up,0.197,0.101,38.655,2024,4,0,-6.1319,106.875
jakarta pusat,menteng,13.95,46.223,38.13,10.741,Built-up,0.246,0.099,36.497,2021,9,0,-6.1958,106.8353
Sijunjung,sumpurkudus,58.818,103.123,24.22,510.361,Tree Cover,0.586,5.531,38.714,2024,11,1,-0.4352,100.9322
Pinrang,cempa,62.827,105.401,28.35,10.749,Unknown,0.654,0.099,37.382,2024,4,1,-3.7313,119.5431
Murung Raya,permataintan,35.422,72.885,27.14,94.519,Tree Cover,0.698,0.755,38.194,2020,6,1,-0.7307,114.2626
Mojokerto,sooko,70.234,118.509,29.81,31.187,Unknown,0.497,0.161,35.474,2024,12,1,-7.5016,112.41
tangerang,solear,53.895,84.107,27.05,39.539,Tree cover,0.35,0.297,37.523,2024,12,0,-6.3069,106.4215
kota bekasi,bekasiutara,31.311,55.727,39.97,13.259,Built-up,0.309,0.12,37.837,2022,3,0,-6.2074,107.0064
kota tangerang,karawaci,12.913,24.504,36.87,16.788,Built-up,0.345,0.102,35.414,2021,7,0,-6.1812,106.618
bogor,jonggol,50.98,102.099,32.08,186.743,Tree cover,0.62,2.153,39.14,2021,12,0,-6.4961,107.0456
Grobogan,purwodadi,56.46,132.962,32.86,29.777,Unknown,0.617,0.091,41.449,2022,12,1,-7.0985,110.9155
Cirebon,susukan,69.538,92.442,27.96,15.73,Unknown,0.728,0.153,39.164,2020,3,1,-6.6253,108.3595
bekasi,muaragembong,31.712,69.969,33.37,1.597,Permanent water bodies,0.336,0.046,32.764,2023,11,0,-6.0033,107.0499
bogor,cigombong,58.886,106.803,27.44,688.475,Tree cover,0.663,4.624,35.103,2022,8,0,-6.7461,106.8128
bogor,sukamakmur,41.614,104.901,28.03,641.209,Tree cover,0.779,5.807,37.348,2021,4,0,-6.5936,107.0201
kota tangerang,jatiuwung,67.225,110.626,38.47,20.101,Built-up,0.228,0.172,38.771,2020,2,1,-6.198,106.5753
Bengkayang,jagoibabang,109.435,155.746,25.35,32.814,Tree Cover,0.659,0.424,27.309,2024,1,1,1.3834,109.7804
bogor,tajurhalang,58.354,109.926,33.77,128.261,Tree cover,0.616,0.34,41.097,2020,5,0,-6.469,106.7596
bekasi,tambunutara,19.35,38.385,34.39,8.214,Built-up,0.492,0.091,36.593,2022,6,0,-6.1927,107.0611
Banjar,astambul,50.944,85.965,28.12,20.368,Unknown,0.558,0.336,31.794,2022,11,1,-3.3192,114.9274
Aceh Jaya,sampoiniet,65.364,109.576,25.45,537.256,Unknown,0.817,5.842,38.356,2023,12,1,4.9319,95.5634
bekasi,sukawangi,30.523,64.54,30.27,3.12,Cropland,0.693,0.044,37.09,2020,5,0,-6.1187,107.091
bogor,dramaga,109.289,260.182,34.67,248.285,Tree cover,0.591,1.71,36.968,2021,10,0,-6.5888,106.7298
jakarta utara,tanjungpriok,15.014,32.135,36.18,4.06,Built-up,0.179,0.101,35.747,2022,8,0,-6.1319,106.875
Sumedang,cimanggung,97.118,129.852,26.71,1002.322,Unknown,0.574,6.218,31.242,2024,11,1,-6.9492,107.8531
tangerang,teluknaga,21.583,36.934,33.23,3.313,Permanent water bodies,0.349,0.071,37.958,2021,3,0,-6.0499,106.6582
tangerang,tigaraksa,63.672,124.858,26.03,29.506,Tree cover,0.373,0.225,38.265,2020,1,1,-6.2657,106.4673
depok,cipayung,53.458,77.041,36.27,106.638,Built-up,0.372,0.3,41.497,2024,2,0,-6.4297,106.8028
Parigi Moutong,toribulu,49.272,76.763,26.64,299.638,Tree Cover,0.622,4.726,38.696,2024,6,1,-0.3349,119.9731
Jombang,kesamben,73.034,116.462,33.04,27.032,Unknown,0.521,0.069,41.91,2020,2,1,-7.4693,112.3286
kota tangerang,benda,18.17,40.831,38.23,8.372,Built-up,0.366,0.098,34.281,2020,9,0,-6.13,106.6657
Aceh Selatan,tapaktuan,73.602,108.596,24.3,601.413,Unknown,0.693,10.497,33.192,2024,5,1,3.2862,97.2287
Bulukumba,rilauale,72.859,111.995,27.33,210.545,Tree Cover,0.779,1.448,28.051,2021,7,1,-5.4152,120.1836
bogor,caringin,65.128,161.108,27.44,765.651,Tree cover,0.581,4.954,36.027,2021,9,0,-6.7366,106.866
jakarta selatan,cilandak,43.321,82.259,36.97,37.329,Built-up,0.336,0.193,40.782,2022,2,0,-6.2927,106.7933
bekasi,cikarangselatan,37.702,61.322,32.95,41.443,Built-up,0.34,0.306,37.934,2022,1,0,-6.3385,107.1279
Kota Malang,sukun,83.864,141.733,31.93,457.936,Unknown,0.439,0.935,33.91,2021,1,1,-7.9931,112.611
bogor,parungpanjang,22.459,44.647,30.61,65.388,Tree cover,0.68,0.569,36.044,2020,7,0,-6.3768,106.5551
Kapuas Hulu,kalis,74.903,108.68,24.28,434.308,Unknown,0.693,5.341,38.919,2023,12,1,0.5059,113.197
bogor,pamijahan,37.858,149.765,26.55,827.34,Tree cover,0.697,5.169,32.836,2020,8,0,-6.6933,106.6596
Aceh Selatan,meukek,43.167,62.908,22.21,1197.789,Tree Cover,0.854,10.954,32.585,2023,5,1,3.5632,97.1723
jakarta barat,kalideres,12.051,26.578,37.07,5.258,Built-up,0.281,0.071,34.593,2020,7,0,-6.1346,106.7039
bogor,caringin,37.783,71.341,26.43,765.651,Tree cover,0.741,4.954,36.954,2021,6,0,-6.7366,106.866
Aceh Tenggara,ketambe,54.853,82.554,22.05,1226.849,Tree Cover,0.737,10.825,37.726,2023,5,1,3.6739,97.7405
Aceh Tamiang,karangbaru,59.913,73.552,22.97,21.583,Tree Cover,0.607,0.375,34.086,2022,10,1,4.3432,98.0421
Aceh Singkil,simpangkanan,83.569,114.462,28.27,87.944,Unknown,0.611,1.236,34.7,2023,11,1,2.4295,98.0379
Sumedang,cimanggung,71.55,166.389,26.2,1002.322,Unknown,0.724,6.218,32.903,2022,4,1,-6.9492,107.8531
bogor,klapanunggal,65.621,130.628,33.44,203.856,Tree cover,0.63,3.061,39.666,2020,11,0,-6.483,106.9553
Kupang,amarasibarat,39.884,82.446,28.85,248.009,Unknown,0.709,3.9,30.585,2022,12,1,-10.2995,123.7384
Sambas,selakau,51.384,118.674,27.41,6.752,Unknown,0.705,0.335,33.259,2022,12,1,1.0437,109.0085
depok,cilodong,54.679,123.325,38.42,106.017,Built-up,0.422,0.295,36.146,2020,9,0,-6.4303,106.8379
Sumedang,ujungjaya,71.704,98.871,30.49,64.804,Tree Cover,0.736,0.821,39.591,2020,3,1,-6.7093,108.0929
tangerang,sukadiri,22.766,63.676,32.95,4.864,Cropland,0.412,0.063,36.156,2021,9,0,-6.0699,106.559
tangerang,sukamulya,40.459,63.258,32.99,14.287,Cropland,0.49,0.136,38.085,2020,4,0,-6.1604,106.4362
bogor,caringin,56.823,91.443,27.59,765.651,Tree cover,0.642,4.954,37.173,2021,5,0,-6.7366,106.866
jakarta pusat,menteng,12.298,29.295,38.02,10.741,Built-up,0.232,0.099,38.252,2023,11,0,-6.1958,106.8353
kota tangerang,karawaci,46.625,69.862,38.27,16.788,Built-up,0.189,0.102,37.62,2024,12,0,-6.1812,106.618
kota bogor,bogorbarat,28.04,51.502,32.79,207.937,Built-up,0.484,0.658,37.161,2024,5,0,-6.5732,106.7655
bekasi,tarumajaya,9.253,32.144,31.42,2.309,Cropland,0.471,0.051,33.835,2023,7,0,-6.1219,106.9975
Tanggamus,kotaagungtimur,20.877,38.227,27.1,296.731,Unknown,0.794,6.142,30.928,2024,5,1,-5.4928,104.7056
Kendal,brangsong,63.427,85.362,32.53,16.64,Unknown,0.49,0.589,42.059,2022,11,1,-6.9568,110.2214
tangerang,curug,48.344,78.756,35.94,30.753,Built-up,0.457,0.142,38.97,2022,5,0,-6.2426,106.5661
Bandung,ciparay,45.882,70.534,34.29,791.542,Cropland,0.437,2.593,28.949,2020,10,1,-7.0454,107.6981
Balangan,halong,35.213,63.117,27.21,329.83,Unknown,0.814,3.938,34.7,2022,4,1,-2.2262,115.7404
bogor,jasinga,31.889,92.98,28.73,163.412,Tree cover,0.796,1.993,35.262,2022,7,1,-6.4806,106.4559
jakarta selatan,pesanggrahan,12.886,57.57,37.94,23.82,Built-up,0.341,0.178,34.644,2020,8,0,-6.2504,106.7587
Kerinci,gunungtujuh,19.187,27.154,19.56,1756.051,Tree Cover,0.66,7.315,36.058,2021,6,1,-1.7283,101.3688
Lahat,kikimselatan,57.844,75.717,26.97,379.373,Tree Cover,0.472,3.562,38.229,2023,3,1,-3.7593,103.2024
tangerang,pagedangan,18.682,44.226,36.27,39.721,Tree cover,0.469,0.198,39.637,2023,12,0,-6.2973,106.6175
jakarta timur,pulogadung,35.288,44.816,38.1,10.47,Built-up,0.268,0.136,38.655,2024,4,0,-6.1932,106.889
Kota Sukabumi,cibeureum,123.101,182.285,32.35,560.865,Unknown,0.543,1.835,39.064,2024,11,1,-6.9414,106.9481
tangerang,mauk,17.469,48.781,29.54,3.228,Cropland,0.521,0.07,34.143,2024,7,0,-6.058,106.5207
tangerang,sindangjaya,54.777,90.243,34.86,17.038,Tree cover,0.54,0.132,37.682,2022,10,0,-6.1689,106.4989
tangerang selatan,serpongutara,17.002,47.192,33.14,26.59,Built-up,0.425,0.18,35.249,2024,7,1,-6.2536,106.663
Kupang,amfoangtengah,25.666,131.937,26.19,735.459,Unknown,0.804,5.902,26.661,2021,4,1,-9.603,124.0362
Jepara,jepara,20.577,28.45,30.5,24.209,Unknown,0.679,0.585,41.384328571428576,2022,6,1,-6.5773,110.6732
bekasi,cibarusah,21.635,71.225,30.74,52.034,Cropland,0.602,0.394,32.405,2023,6,0,-6.434,107.1108
Rokan Hulu,rambah,50.906,75.492,28.41,215.068,Unknown,0.673,2.955,36.97,2023,10,1,0.8262,100.2607
tangerang,tigaraksa,20.575,41.982,31.3,29.506,Tree cover,0.632,0.225,37.105,2024,5,0,-6.2657,106.4673
kota tangerang,periuk,37.949,82.972,39.94,12.531,Built-up,0.281,0.129,37.999,2023,11,0,-6.1675,106.5943
Bangli,susut,75.826,125.182,25.42,578.414,Unknown,0.645,2.267,27.292,2022,10,1,-8.4187,115.3409
Cilacap,kroya,114.865,166.942,27.49,11.185,Unknown,0.289,0.158,33.558,2022,11,1,-7.6264,109.2372
Brebes,bulakamba,53.696,70.831,32.75,5.73,Unknown,0.391,0.069,38.973,2023,1,1,-6.88,108.9448
Kapuas Hulu,silathulu,74.222,116.897,28.04,196.767,Tree Cover,0.529,3.472,39.015,2024,1,1,0.2049,112.2244
bogor,ciomas,114.376,275.911,36.07,268.719,Built-up,0.457,1.946,36.621,2021,10,1,-6.6095,106.762
tangerang,sepatan,72.691,127.558,27.51,8.849,Built-up,0.376,0.052,38.771,2020,2,1,-6.1183,106.5801
Simeulue,teupahbarat,59.228,112.8,25.48,140.595,Tree Cover,0.664,3.057,38.571,2023,12,1,2.4857,96.2329
tangerang,panongan,20.25,41.033,31.71,36.953,Tree cover,0.565,0.192,39.733,2024,5,0,-6.2789,106.5262
depok,limo,83.295,136.779,37.67,73.923,Built-up,0.452,0.284,41.387,2021,11,0,-6.3686,106.7808
bekasi,tambelang,11.217,31.775,30.7,5.555,Cropland,0.478,0.072,33.608,2024,6,0,-6.167,107.1273
jakarta timur,jatinegara,20.193,48.768,39.17,18.159,Built-up,0.28,0.126,37.312,2021,4,1,-6.2273,106.8774
kota tangerang,ciledug,48.419,65.61,37.81,21.279,Built-up,0.334,0.132,38.799,2024,4,0,-6.2386,106.7059
Padang Pariaman,batanggasan,51.822,97.694,28.62,58.778,Tree Cover,0.663,1.143,31.051,2024,10,1,-0.4372,100.0143
bekasi,cikarangtimur,30.557,48.697,36.73,15.164,Cropland,0.349,0.085,31.006,2020,10,0,-6.2885,107.209
tangerang,solear,24.025,102.214,32.16,39.539,Tree cover,0.601,0.297,30.918,2020,8,0,-6.3069,106.4215
kota bekasi,bekasiselatan,32.436,44.363,38.32,22.99,Built-up,0.326,0.103,39.872,2022,5,0,-6.2582,106.9778
Bima,wera,28.395,43.805,27.02,377.454,Unknown,0.705,7.784,31.532,2024,2,1,-8.3234,118.9753
kota bekasi,mustikajaya,80.256,125.464,38.33,32.768,Built-up,0.283,0.179,39.852,2021,2,1,-6.3076,107.0166
Hulu Sungai Utara,amuntaiselatan,59.468,77.305,28.84,10.528,Unknown,0.619,0.108,33.334,2023,3,1,-2.3691,115.1593
tangerang selatan,ciputattimur,33.681,70.316,37.81,41.355,Built-up,0.329,0.245,41.648,2021,12,0,-6.2988,106.7556
Katingan,katingankuala,60.109,79.593,27.63,12.395,Unknown,0.723,0.15,34.007,2024,3,1,-3.0744,113.4548
Kerinci,danaukerinci,46.53,82.562,24.73,1271.297,Unknown,0.488,7.757,34.446,2023,3,1,-2.0322,101.5812
bogor,cigombong,5.863,6.658,29.21,688.475,Tree cover,0.647,4.624,22.363,2023,9,0,-6.7461,106.8128
Banyuwangi,kalibaru,120.856,237.603,28.42,696.206,Unknown,0.551,4.22,30.329,2022,11,1,-8.2705,113.9791
bekasi,cikarangbarat,80.262,102.623,35.95,29.644,Built-up,0.337,0.174,34.987,2024,11,0,-6.2973,107.0941
